Metrics Correlation Matrix
,ESU10102,ESU10103,ESU10104,ESU10106,ESU10107,ESU10109,ESU10110,SSU10102,SSU10103,SSU10105,SSU10106,SSU10108,SSU10109,CSU10102,CSU10103,CSU10105,CSU10106,CSU10108,CSU10109,GNT10102,GNT10103,GNT10105,GNT10106,CGS10102,CGS10103,CGS10105,CGS10106,CGS10108,CGS10109,GRC10102,GRC10103,GRC10104,GRC10106,GRC10107,GRC10109,GRC10110,ERM10102,ERM10103,ERM10105,ERM10106,ERM10108,ERM10109,AUD10102,AUD10103,AUD10105,AUD10106,AUD10108,AUD10109,POL10102,POL10103,POL10105,POL10106,POL10108,POL10109,REG10102,REG10103,REG10105,REG10106,REG10108,REG10109,ETI10102,ETI10103,ETI10105,ETI10106,ETI10108,ETI10109,CGV10102,CGV10103,CGV10105,CGV10106,CGV10108,CGV10109,IGV10102,IGV10103,IGV10105,IGV10106,IGV10108,IGV10109,CPI10102,CPI10103,CPI10105,CPI10106,CPI10108,CPI10109 
POL10109,-0.00883806363970989,0.0030332070579874564,0.04309783901777685,-0.012819355070665082,-6.703102091863816e-05,-0.013762652931876767,0.0024749546846428946,-0.027736907120815037,0.016617107476254916,-0.0020486923115915646,0.009965728387707198,-0.01279798173468465,0.003271805145548269,0.04224402095238252,0.03018136628362758,0.027863441349987375,0.030091187910798203,0.005270589854000812,-0.031189492975833025,0.00014858185512473944,-0.011754210714468524,0.002651748629996793,0.034737410130454976,0.023202731700702414,0.003959145582912768,-0.021919678032843067,-0.0043830916371154225,0.0029514366082934868,-0.003746603710489244,-0.0226395512819928,-0.01082864279302331,0.023130124886564594,-0.017688704960312614,-0.014305417814246693,-0.02696487343911067,-0.017952701087304037,-0.020796515790699046,-0.003223547379768464,-0.003721717387559257,-0.01858143943638432,-0.021431451256767566,-0.017721858465619973,-0.005982684928511278,0.013972452996506748,-0.02320159910215386,0.02719052647482296,-0.023108731663031404,-0.016063485192476884,-0.007621320383274133,0.03083514349676014,-0.019190622977988896,0.012087175820619557,-0.015048278939095428,1.0,0.004652200336914681,-0.005024765129914613,0.019893339736034434,0.011103551458666401,0.01100625690993179,-0.012794661404047173,0.008286810599420595,-0.005758257037167398,-0.002422126781738852,0.015147471041026855,-0.0018135608105779822,-0.00029672078423178204,0.01718466576655781,0.021181118365092278,0.0025369627725589376,-0.035064212115389105,0.022746416367869792,0.02280760061582911,-0.0021009164202419038,0.012444956684631109,-0.0076584655139941326,0.011597757107473234,-0.01659027596722614,-0.008309470840497659,-0.018711026977320362,0.0009748946795857474,-0.0071564697309319985,-0.004095518594837329,0.013417789573138533,0.008209772898690607
REG10102,-0.00941468554937443,0.006367737382233822,0.036458601711628645,-0.0021279384765255107,0.006792614132327197,0.007381152441443788,-0.012340328030340814,-0.012561065828651491,-0.0342231780497655,0.006956313858156331,0.014191848880074442,-0.003907077298883489,-0.014867985987769094,0.030843602761411088,-0.0033111084805980124,0.004392910744284121,0.002752418857750451,-0.017064996029878567,0.002411397762454897,0.014002810353633561,0.014685234294654745,0.027789265522537437,0.01615924158406157,0.011178684821314238,-0.01173048203164988,-0.008252029712737873,-0.004855145336827742,-0.020466979191960433,0.02016921390709274,0.022367458465335673,0.007752207974060122,0.020791961722758823,0.016306174806158157,0.013926116386932589,0.004817736013000375,0.02707859405533616,0.03723806455042669,0.011626935431562974,0.004771180681873984,-0.0005660706200520518,0.014445488043482113,-0.012113641631059373,-0.010848434050232829,-0.006822962974177736,-0.017852696397300655,0.023844748957260704,-0.020803454314032653,0.00901682155589564,0.0015842861130570898,0.01597821667431395,-0.008428088964343002,0.003920774729598662,0.028649053306550876,0.004652200336914681,1.0,0.02288633126581981,-0.005802130813720215,0.030427855886146948,0.011377673012981775,0.020786931454031553,-0.007919617428276767,-0.03602160834116078,0.012496773866391324,-0.019693135370197526,-0.025410382746106214,0.012943656063769937,-0.036626043742270374,0.023992456730751167,-0.021167092984383046,0.0014843239872142431,0.009615733461766954,-0.01566953961797464,0.030150769536716405,-0.005275624231526995,-0.02521653050878885,0.02175977685062751,0.004721354036513299,0.014864102073187453,-0.03191203606795938,-0.018742944570886166,-0.0039967157419870825,0.040533992943344435,0.01203903608574887,0.005927948715212386
REG10103,0.0012190649472353086,0.0071371622541872345,0.014566143118397011,-0.020018668744726752,0.0025242827721818585,0.002148662426874576,0.0012572202584659527,0.0012456178117193348,0.0037309370941159773,0.0007720912459185902,0.03103258553414782,-0.005498433732519782,-0.027122649155309465,-0.0025214679301837164,0.007870857420097303,-0.001710198543225466,-0.011310126286733795,0.023670874846923404,0.022832848429824054,-0.022500237991299545,0.01027917970619243,0.007620626647198312,0.009053567688209908,-0.04827289401619414,-0.026331162710396566,-0.024794353689722746,0.011214618280560284,-0.02348479429683574,0.0015363840883181644,-0.008848113657675903,0.040383573035465664,0.0172306383698197,0.0054632995328584965,0.003196961519176802,-0.0011434166309034057,0.03884841361780847,-0.012500730903298798,0.02301350242011599,-0.01478476763003186,0.0021788150111897047,0.0030051310462059938,-0.04218293871512291,-0.004136091809227852,-0.001370128191359743,-0.01658155308148381,0.01674466356645669,0.0029629022238781056,0.035989943640587656,-0.008911743494437428,-0.013058574626938865,0.003499107593310126,0.028866090917590483,-0.014798084660473863,-0.005024765129914613,0.02288633126581981,1.0,-0.022831632670845717,-0.032098242429895216,0.006142715405513185,-0.023246580137338334,0.006208179467741831,0.01005928341557715,-0.015061460182349483,-0.02559706515344584,0.0040865540091954014,-0.000716317125598207,0.017948292446170227,-0.01467475146939357,-0.00883003113705174,0.002753614987782329,0.01000823605530355,-0.0031743416481257634,-0.026913538831844885,0.023649892560873437,0.036782391552908626,0.01129127913421905,-0.026733545511164154,-0.01767144595237927,0.008508983798788412,-0.01658374098594735,0.030311765349336488,-0.011363870430224205,0.010218043672946786,0.008182294825162284
REG10105,0.0004131223941396593,-0.008467412315660859,-0.02854489117819381,-0.038073712519265196,-0.02624634224074529,0.01371736114759459,0.00440081220993641,-0.007885431801799504,-0.013422465250363348,-0.007775221375367999,0.005746540526569173,0.004408044482915026,0.019320910488143047,0.008858933014791362,0.004959347721855101,-0.021880127078233568,0.001427931946743159,-0.009366765010695997,-0.011517721721145804,0.011417479627264112,-6.237118806293974e-05,0.0011696191912298742,0.01123730783416131,-0.021038554701098906,-0.018382052784557273,0.005603501948830205,0.004954061320949905,0.010943000646550089,-0.03204269234557732,0.004893460268731018,-0.014543845321749564,-0.0016705989791521232,0.014145850672891336,-0.01007745971099359,-0.02206062958756115,0.015702883667167686,-0.02803015042334807,-0.017117981746280368,-0.04066033678828832,0.006091422118468808,-0.03501955160824064,0.007853606756945252,-0.026718847878130027,0.02101268686387361,0.01293706651408685,0.008566597547989285,0.025959816917193766,0.028066343663759374,-0.0033977115602101125,0.011860700825546671,-0.015699967014249725,0.0058691917489755475,-0.009258137693757117,0.019893339736034434,-0.005802130813720215,-0.022831632670845717,1.0,0.0192109458394749,0.023501528284576096,0.012241778410711989,0.0007756725859586257,0.009225264745869752,-0.021813993123064257,-0.00294511377113926,-0.00012537256913048965,-0.018388030895796294,0.00488065425521879,-0.007260789509134966,0.01000559874297635,-0.010436202940929359,0.012251695888304777,0.04112229212620522,0.014652896011689549,-0.028754358079482845,0.007707978921587028,0.01852953669878131,0.004048570462740054,0.03852872831799759,0.0002233409244003734,0.02026677061552494,-0.007172991478609196,-0.004555903797958277,-0.02333490312339363,0.03143352741412619
REG10106,-0.012193075956231045,0.004323647191930563,0.01742801502152462,0.033263380305934113,-0.026314775275220813,-0.017372763493393603,-0.005707144279797997,-0.007190665487809878,0.0014423850884688855,0.03260961548566936,0.0020836302968014575,-0.01815398445884341,-0.011785877995541965,-0.011455250300293308,0.005149634389613415,-0.003201545873892465,0.016295392422528556,-0.028564967566387968,-0.008689401103483959,0.026463923633780223,0.005169292277195167,-0.027280588520931966,0.002918759219292335,-0.037317115014239975,-0.0006937357128122524,0.0018209173161693893,0.021067432367488603,-0.005870785762648823,-0.0011037091783931787,-0.019255089382071655,0.026982961156295497,0.001365209744415527,-0.004729729652564896,0.02104842934214968,-0.009790924844243277,0.004054713467231968,-3.885888089023075e-05,0.002169600402288014,-0.006835666529155399,-0.009801940459463285,0.030680852744426664,-0.005955253553124576,0.006670650260020844,-0.02230317626502386,0.008637960349011735,0.0058133085380239645,0.019036619420694657,-0.009378396334604265,0.021259667065969257,-0.005849570863179658,0.020806758347832473,0.01303550883258232,0.02099986767828121,0.011103551458666401,0.030427855886146948,-0.032098242429895216,0.0192109458394749,1.0,0.02100700546769167,0.0006805439952775672,0.00927811597755483,0.0008267323700007281,0.0271450738124496,0.015048663093507239,-0.0057255441419784316,0.011476311628754928,-0.021132003373542048,-0.010490494239512337,-0.00441403713294203,0.013636132799536434,0.01205647661372484,0.019711207826928777,0.026963321341328346,0.028737921555767616,0.049393309022448505,0.002872595126851069,0.007205919033743511,0.016780027701161104,0.0185106826821931,-0.00042896480238518894,-0.02914643761605962,-0.007274067012227705,-0.03018717791714102,-0.006119171085340328
REG10108,-0.02732351648188297,0.019165422239829286,0.024880790763580966,0.003908597016110159,0.004171911774194622,0.007855750158423925,0.020871443262880547,0.0008886241704457406,-0.004091868046280892,-0.01445407074779945,-0.01053866551204018,-0.00024243787341231372,-0.03111905225745446,0.01919805314249054,0.010195322938490365,-0.00751042343381742,0.01658112243615272,-0.025370716504271886,-0.023753296768274524,-0.0016948201806217622,-0.0036689948750654134,0.036254689959028794,-0.007464518702376949,-0.011300883523337357,-0.009992828576422646,-0.02672403017911539,0.017238350861930214,0.00883911329752126,0.019554600626201783,-0.02312348549841459,0.03997543752491196,-0.03510574828488995,0.00875976752586721,0.00964157143204368,-0.020868934350768985,0.009115397565397011,-0.0016174876275921303,-0.004212521366045859,-0.014122474387475327,-0.015788188391689655,-0.01859137136163399,0.04440248410802478,-0.007553915531542738,-0.02706953936964402,0.017290624566410024,-0.027162961409256236,-0.013859403013896689,-0.028046413088857722,0.010602630517576976,0.022268680468794256,0.015438968846782097,0.014843840573472615,-0.007145813553500376,0.01100625690993179,0.011377673012981775,0.006142715405513185,0.023501528284576096,0.02100700546769167,1.0,-0.0026825838065731786,0.0030046641778311563,-0.01085486144818505,-0.027774633341392026,0.0467296675369924,-0.008825013833722273,-0.009993489768000385,0.001223033855359051,-0.014483993606290857,0.010180060840559326,-0.009971314757722616,0.00898829649875168,-0.03805238873714406,0.0030720539876240016,-0.002830027509776137,0.036231839371113655,-0.031072737748160772,-0.007176531729185313,-0.006838527703289098,0.011832937202159723,-0.0037034273514432825,0.0010194387921189747,0.04663089442151098,0.021505893879542583,-0.010935006909686549
REG10109,0.006289210295482099,0.007841832495243216,-0.012575206163030404,0.024114800690980924,-0.01638763498098695,0.014209000315393574,0.05231463644941046,0.018342382114892374,-0.021836082456082477,0.04307491616707102,0.006415205594469334,0.023875684580072564,0.013308658771735489,0.028989821736944314,-0.0034892868665415537,-0.0009564310590620422,-0.004329533290421327,-0.03293579688318579,-0.006279517358120279,0.03189667161948692,-0.0011084249853520439,0.008119207189302827,-0.00633284815462086,-0.002826332201431082,0.017199093975037306,0.014760008837068305,0.007741259522410337,-0.014853595008154183,-0.03236799604527107,0.023626686866340344,0.002353045453217723,0.014049836922144336,-0.01131995887486209,-0.013751052297767533,0.002842299376925017,-0.0007401822627984494,-0.02270546045774656,0.03475191693941621,0.010641816658853024,-0.007196860337568004,0.020158001474340076,-0.021114284032977507,0.01339603605192459,0.006392451092605132,0.005820542002816387,-0.0063305672628748855,0.006842925241741326,-0.021403566628833064,-0.012709067464026232,0.01756830018925112,4.263493738108343e-05,0.01350930523044717,-0.03449834209264987,-0.012794661404047173,0.020786931454031553,-0.023246580137338334,0.012241778410711989,0.0006805439952775672,-0.0026825838065731786,1.0,0.018820983717641022,-0.001492609574575513,0.009824017885818334,0.03222734386181354,0.014704841119422532,-0.0024176430337598323,-0.0232120906774022,-0.01934112789724962,0.020556813162441786,0.006116412973091148,0.013656380131989602,-0.0230735284732568,-0.025827791829266006,-0.011919487852399059,-0.00649200729129421,-0.042627485920820225,0.0037194146109594903,0.004253034690439956,0.007625834510770995,-0.013754961168862644,-0.023553202096189718,0.021313225483744615,-0.02863186235404697,-0.033441427926152664
ETI10102,-0.03558044298482541,0.0030582227827857383,-0.02731925250329887,0.046481148952196856,-0.023456298151189655,0.0014271191908371752,0.034911962772966945,-0.0076356545301994,8.168801105634592e-05,-0.02321941695028787,-0.033348509689905284,0.01621779846500538,-0.006739150551762873,0.015708637007524708,0.018931626807131927,-0.019795433880230678,-0.038385531644376455,-0.012064162735447845,-0.028542082268344718,-0.009046559581229878,0.017526328988118695,0.01533343457813381,-0.0012655909230481243,-0.002816385749976836,0.025530842581818477,-0.023218146814169074,-0.010003662586630817,-0.0070809775622067755,-0.002419512196475329,0.0011258968338248288,0.010871084236706475,-0.004192336390218025,0.012610507867328442,0.013479646735804016,0.015557286392762918,-0.004246345236241599,0.013122474649737197,-0.008058806431648372,0.04094198685816692,-0.012429497224297556,0.0042282883968397834,0.015106025758520363,0.013572552822890218,-0.009702005278986318,-0.028447407029477276,0.013181435395445407,-0.008648497083131753,-0.019308247540547826,-0.0060479507999411895,0.017982842895690552,-0.027551414856441327,-0.021054359022730063,-0.013302218010206703,0.008286810599420595,-0.007919617428276767,0.006208179467741831,0.0007756725859586257,0.00927811597755483,0.0030046641778311563,0.018820983717641022,1.0,0.0030843477109699802,0.0028441055616945116,0.008833538318503744,0.003752399225307154,-0.019888342079863595,0.017423027598341544,-0.0041967577573258745,0.0219214356983534,-0.004307425834247701,-0.0047801081473608665,-0.016653947990056626,-0.00917186594654881,0.0090915551057329,-0.0044471413278034675,0.03169281301201144,0.021738596237355315,0.01414178100997854,-0.013035535113132948,0.023878767778719362,-0.03410968616460235,-0.018188446357428754,-0.011222697398970962,0.020410383393925233
ETI10103,0.007354027793233942,-0.009249075555369562,0.039563754625640095,0.002465832383561227,0.03991782318274694,0.020467069269923453,0.00847291395472635,0.016935009213119665,0.013272418425652428,-0.005525091327239488,-0.0007694093506646946,0.010912211135717527,0.002798554455944883,-0.016793129549376194,0.0039167736350137206,-0.004110862186144421,0.0007239907883049679,0.0005669986898840045,-0.01603976811729076,-0.013264393046124905,-0.009729802723877388,-0.006027068200834254,0.042967330009050286,0.005064540621721955,-0.009849814952368944,0.005886572332598872,-0.013037276174178058,-0.00831657977548647,0.0011023463104407171,0.013824962931028398,0.044193529384363064,-0.011525281689226282,0.010733078367908043,-0.038098088807064154,-0.009259954120101633,0.012362065652500809,0.03214156172214078,-0.02955839018951505,0.0003347282581840561,-0.008209580461930807,0.006531505416518608,-0.005349142086009041,-0.01557328498836661,-0.026512582812224447,0.01797671480581469,-0.014603168894139387,0.023676907097146416,-0.010399904325266614,-0.01709710266041506,0.015572466372728312,0.0263254314931104,-0.023085365293748786,-0.014186198724810249,-0.005758257037167398,-0.03602160834116078,0.01005928341557715,0.009225264745869752,0.0008267323700007281,-0.01085486144818505,-0.001492609574575513,0.0030843477109699802,1.0,0.005669063105665289,0.000894171343565095,-0.053009602734941784,0.0410592141491467,-0.009796674929628615,-0.028251106450089554,-0.0027602366630354045,0.018498941552260034,0.027793768384042395,-0.003573440462146211,0.005761319502857723,0.00902853987573681,0.023509004755732033,0.009364866268743952,0.0011859423714792269,-0.007963372551380696,0.018154272558632233,0.013751630968344116,0.014483163841492938,0.014298851256369448,0.027007477130341753,0.006017808486153452
ETI10105,0.026733157501754947,0.01990857142982335,-0.009210826572490656,0.010473575210122193,0.0012476258020759968,-0.002840871340817795,0.011395166248530214,0.026289047270139913,-0.015034718206564776,0.01548413752142006,0.011349750562466633,0.03126053104832553,0.007079343197070896,0.004569801813503455,-0.016595810469042,-0.009714274821874112,0.010942598498170628,0.00037816509692242497,-0.018013095249645273,0.006558044319714813,0.017780351609639315,0.012481412363886184,-0.0015374904896370194,-0.0050547672615079906,0.0014598547971314965,-0.002078064952817054,-0.03772053613679595,0.007862401586579606,0.016008786639379206,0.005007560670897316,-0.023683780751639093,0.008917762559769117,0.004438130771041004,0.0025054119787716405,-0.04519941300231794,0.02727732087857739,-0.005762945060846144,0.006788129566489488,0.022394554991565688,0.00950669909257066,0.012704633905589544,-0.01415057646093702,0.019679145269087695,-0.01157860320755315,0.058904189033600056,0.022336551394591512,-0.017927536013262076,0.021955401433732338,0.0001489895548627736,-0.0038703998247833185,2.0430985633171616e-05,0.024590975614852538,-0.0156381949159539,-0.002422126781738852,0.012496773866391324,-0.015061460182349483,-0.021813993123064257,0.0271450738124496,-0.027774633341392026,0.009824017885818334,0.0028441055616945116,0.005669063105665289,1.0,-0.0029421983496216854,-0.03242305423536036,-0.00035292208461503257,-0.030426204670489815,0.013537668780576575,-0.025625889476935563,0.0011982443647295014,0.019243087504839083,-0.04269455956847407,0.00037544215340549255,0.012874075492506262,-0.007719009362451034,-0.023986908685435578,0.02091345657710949,0.029573289463346766,0.01158014822947722,0.03497379384814853,0.010883515864382867,-0.010325423919633543,0.020128564586328876,0.028276724997758625
ETI10106,0.05272519395016463,0.010656235093296792,0.0037874923951851667,-0.007689705716089664,-0.00839878689093978,-0.03195302313093224,-0.029763676831019076,0.007604519377349577,-0.011313164669926126,0.0347224736238141,-0.017726229920244484,0.008069528786383012,0.020483336414273634,0.007362262902558827,0.004204676677482704,-0.012372276318735506,-8.436653261523368e-05,-0.01456455700825781,-0.009165830526318598,0.028446412665137175,-0.013218687350208733,-0.004462383654688374,-0.019848591947311277,0.005050558165601821,-0.03594135479784695,-0.00914548544900096,-0.002284370228499437,-0.011249294657231424,0.01683767820225216,-0.012041550866985115,0.01843361157745898,0.023362376519109298,-0.008936086904530018,-0.003891861772320164,-0.01612156532571411,-0.00559824068600442,0.010130036404348338,-0.014990922744490185,-0.0026490613032128132,-0.008523460269389183,-0.044254553694071115,-0.013184756082849032,-0.017093313274642315,0.05585902486837254,-0.01169566038928409,-0.04201779053536901,0.013531706845800868,0.014449177585676395,-0.010195988501736048,0.022372452795953117,-0.017182390212744116,-0.017918850314438392,0.01989468913390442,0.015147471041026855,-0.019693135370197526,-0.02559706515344584,-0.00294511377113926,0.015048663093507239,0.0467296675369924,0.03222734386181354,0.008833538318503744,0.000894171343565095,-0.0029421983496216854,1.0,-0.005226495357159223,-0.00834644908898806,0.027037494145432883,0.0032260808941237348,0.012244561576317177,-0.012494142713558405,0.024246057269448288,-0.03025482268727125,-0.01170712442089972,-0.022480354575055875,-0.041475477782462404,0.020919715060709797,-0.019491874575868835,-0.022870138690078746,-0.013836075809768304,-0.00919853747333185,-0.000773361812231049,0.011398785767653827,0.009869617070645507,-0.01798724334666078
ETI10108,0.025037186991804974,0.0279192088018546,-0.0031384816644965323,-0.004711502003860361,0.0011118767421471405,-0.02331445603283966,-0.019522229754709627,-0.0031582787588169013,-0.02455542719747415,-0.020215902101167985,-0.019858305599329013,-0.0037876475928538735,0.002856311904713246,-0.001365890311062765,0.023304771262915875,0.028201943941329084,0.01552176053161282,0.010376541797293951,-0.006499234914286085,0.026439537486251326,0.023730435796585837,-0.01226565331566012,-0.0019570174899000885,-0.011141201292607261,0.027952301397622906,-0.0126515248875264,0.025803426974571875,-0.015616543126821484,-0.013078652768282526,0.000513137147941399,-0.009005167391743814,0.00772068955438158,-0.03224036037429262,-0.0030100578614187133,0.010831830495447312,0.0077981754852687185,-0.016417285599457314,-0.02411779096102077,0.013020877851001244,0.021337630178920517,0.00435575345742198,-0.005814797404764688,0.04425888477981195,0.014254114803632907,0.033514173081885874,0.006597339050826252,-0.009165770750282036,0.000400955986368122,0.009347201233374215,-0.025528984064985553,-0.04265033911110697,0.001731567800989102,0.006787429010645715,-0.0018135608105779822,-0.025410382746106214,0.0040865540091954014,-0.00012537256913048965,-0.0057255441419784316,-0.008825013833722273,0.014704841119422532,0.003752399225307154,-0.053009602734941784,-0.03242305423536036,-0.005226495357159223,1.0,0.006703143938323566,-0.021822428649742025,-6.762507002375941e-06,0.01835217946380021,-0.02317626730834036,-0.020632350161503308,0.015513464743115796,0.004350879256527364,-0.007502758581674044,-0.020535870922411104,-0.004527690200065183,0.008043061589760302,0.005215191195805299,0.007984865957034072,-0.005041626673411544,0.01265929117242977,-0.010010638333413499,0.00940309845747883,-0.00912545596523693
ETI10109,-0.010298059165997178,-0.0035734621248183613,-0.01996171400732107,0.006574389106978694,0.012757912844031756,0.005080172873555014,0.020365031969745723,-0.017596616402444008,0.005758982022281352,0.014289090281512786,0.014722691275976096,-0.03591819882207721,0.009036642993972563,-0.015568624403937666,-0.021628876479273553,-0.01725449168424433,-0.008083788138516505,-0.008470182891124849,0.012150866577235674,-0.015247381716880707,-0.030375012409332384,0.00240382053265998,-0.011563434845368583,0.013512778929225169,-0.01356246196391482,0.01682580717835326,-0.00240010783957175,-0.0012115289630972937,0.023975459088082914,0.007821928778355637,0.00373009375051696,0.009106839427784558,-0.0260963562333525,0.02439641396728119,-0.014925412820832838,0.007174731409021244,-0.0035108142569521316,0.010514867928346522,0.014054065867049053,-0.040214827058307916,0.03925439714207904,-0.009775933162465292,-0.0018224734973348064,0.009116146588008654,-0.006640394410238291,0.01659537031747696,-0.04983831195960627,-0.02862479333441178,0.0064969933405494545,-0.014457063946582084,0.009966931006772225,0.019407020888483843,0.01364557850129215,-0.00029672078423178204,0.012943656063769937,-0.000716317125598207,-0.018388030895796294,0.011476311628754928,-0.009993489768000385,-0.0024176430337598323,-0.019888342079863595,0.0410592141491467,-0.00035292208461503257,-0.00834644908898806,0.006703143938323566,1.0,-0.043246823081980294,0.002290298852603724,-0.01314167217276513,-0.012800094089068412,0.023439371613078745,0.0013631970043683122,0.026529577378185076,-0.006277376734340937,-0.015306596758286,0.012586124272967188,0.041892640390633576,-0.008527567220466803,0.013695371623041077,0.0077064374197983255,0.017444097214770266,0.005782169584072421,0.011021321398217604,0.006612025358753778
CGV10102,-0.017161070326357886,0.004168515767756569,-0.017331920977395856,-0.026225443148925588,-0.026134512077105997,-0.03096679539664549,0.00020163313230992205,-0.027367110351797175,-0.003761470345910269,0.010710740319426235,-3.960969526196717e-05,-0.016873026353739082,-0.012789914691623753,0.003370251192583343,-0.006767315323870242,0.019134632896637707,-0.012406753514818082,-0.017644340986131803,0.015066275900265031,-0.03254250938344122,0.026731675139148897,0.007748390799886025,0.004849583223792971,-0.009079188944319356,0.017538662459896142,-0.012768203175626365,0.007035433361503351,-0.0219355844447922,-0.018001660137970724,-0.004360158204526533,0.015513369791595085,0.009713974642036749,0.021319613632865466,0.018133959202189347,0.0024597073352091263,-0.01984571783141069,0.0315519682795939,0.01761356054917694,0.007037035845003368,-0.022547267838393937,-0.006621080210081326,-0.03451556002271779,-0.029314873600916138,-0.0004620360157059036,-0.009619035760401922,0.020631256247185845,0.005016888580407527,0.023247876177589315,-0.006693468485946419,-0.012062327882990751,0.007177733381134423,-0.020299960689139872,-0.005446071075395944,0.01718466576655781,-0.036626043742270374,0.017948292446170227,0.00488065425521879,-0.021132003373542048,0.001223033855359051,-0.0232120906774022,0.017423027598341544,-0.009796674929628615,-0.030426204670489815,0.027037494145432883,-0.021822428649742025,-0.043246823081980294,1.0,-0.00565433044451925,-0.007655940687521199,0.0043144499998778426,0.050732878925767826,0.022842607212573893,0.0103014586868307,-0.013961174628548505,-0.02635242981552032,0.004360223072666173,0.0014771875124943966,0.0026660977133152134,0.029668200281453682,-0.0011832871244935614,-0.015574634484710168,-0.009099199829807763,-0.00027186126243790765,0.014955417605913795
CGV10103,0.010778351671166088,0.0036809694496752533,0.003366548702379045,-0.016266401481538236,-0.008334662309137096,-0.005040126043192646,0.029328979291101998,0.026163583254323282,-0.010510848765530451,-0.00538687149655559,0.0007854861957521714,-0.007872848318904082,0.0074762127902174465,-0.033430735771029646,-0.012552645616172182,0.009684226976317337,-0.0021323994684828715,0.003242309120378073,-0.008644248498727735,0.009612991727084543,0.007002566064750163,0.00030351292216417513,0.0028995567554833818,0.010206630763789474,0.019897269101183654,0.007054415374577999,-0.001612469092869977,-0.027207440415965258,0.003813221155886463,0.017282355672994017,0.017854245400567473,-0.0035169411129520353,0.026193879574339194,0.006406912202199791,-0.000411641141580656,0.005270400661250471,0.03516486300323859,-0.008336939257054074,0.009286169199128435,0.005632629494294068,0.020707157706255662,0.0011681951110814528,-0.026602487386038095,0.006232929603944857,0.018164214112476446,0.006543431960677178,-0.010883294829486228,0.007716822021690117,0.004006835066070921,0.011300794687147423,0.02469161572043514,0.007650764347051985,0.0028147650989439016,0.021181118365092278,0.023992456730751167,-0.01467475146939357,-0.007260789509134966,-0.010490494239512337,-0.014483993606290857,-0.01934112789724962,-0.0041967577573258745,-0.028251106450089554,0.013537668780576575,0.0032260808941237348,-6.762507002375941e-06,0.002290298852603724,-0.00565433044451925,1.0,0.0005568614416425068,0.0077259396164653365,0.012871560507678246,0.025256641090390747,0.009296814486883723,0.01747675949968222,-0.026108592281296052,-0.023272310993709893,-0.004821069326081756,0.03491774363850435,-0.005899607211556726,-0.020327028551649067,0.008237978456841946,0.009347586205812422,0.03292621773575385,-0.013215823822382282
CGV10105,0.004827797293215351,0.006743021973131923,0.02280257667853948,-0.004555494401802619,-0.009545468216607103,-0.007901202907029057,-0.011372927876460418,-0.006276514791587356,0.0015732705509715168,-0.0064033619505086585,0.028190175948383255,-0.030324364207248006,0.0024448334259963337,0.01685297935856998,0.012928865358505277,-0.014138806160574502,0.004839641267564123,-5.838676337556299e-05,0.04350287266206795,0.012849147978209123,0.002637406142919278,-0.028050155328869193,-0.027925789847549343,0.02246190234596752,0.011978972353319248,0.010273555048681058,-0.023841833191901248,0.010212665921446823,0.004915432224009239,0.021842025748990638,0.02218531303493114,-0.04814445926460006,0.024244065442740038,0.005907029198805219,0.012949830611756523,-0.03138623872971579,-0.0175915805388789,-0.02423900261451073,-0.0007403476684333912,0.00321075690625746,-0.017659608190181954,-0.02960561561520209,0.007749694439595618,0.0032888902913904253,0.019429054251060313,0.0010648061537687796,-0.01123566225387121,-0.004174271675264783,0.024809403988128774,0.016400053046933594,0.02559884949474523,3.343828570388104e-05,0.021383613655001042,0.0025369627725589376,-0.021167092984383046,-0.00883003113705174,0.01000559874297635,-0.00441403713294203,0.010180060840559326,0.020556813162441786,0.0219214356983534,-0.0027602366630354045,-0.025625889476935563,0.012244561576317177,0.01835217946380021,-0.01314167217276513,-0.007655940687521199,0.0005568614416425068,1.0,-0.011987165739043489,0.0283977417527243,-0.0001775663752894077,-0.011408697449363238,-0.0035528299996842078,0.020048953192299036,0.01371775014833929,-0.0054670428585704275,-0.01685530136600554,-0.015555293823090451,0.01248315157089952,0.02877434148480023,0.024867108930566272,-0.008279517984949454,-0.006447151156531295
